Order_ID,Order_Date,Ship_Date,Ship_Mode,Ship_Speed,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Profit_Margin_Pct,Delivery_Days,Discount_Band,Order_Year,Order_Month,Order_Month_Name,Season,Is_Loss,Margin_Band,Sales_Bucket,Revenue_per_Unit,Profit_per_Unit,Discount_Amount
CA-2014-115259,25/08/2014,27/08/2014,Second Class,Standard,RC-19960,OFF-PA-10004965,23.976,3,0.2,7.4925,31.25,2,Low (1-20%),2014,8,Aug,Summer,Profit,High (>=20%),Micro (<$50),7.99,2.5,4.8
CA-2014-115259,25/08/2014,27/08/2014,Second Class,Standard,RC-19960,OFF-EN-10002504,130.464,6,0.2,44.0316,33.75,2,Low (1-20%),2014,8,Aug,Summer,Profit,High (>=20%),Small ($50-200),21.74,7.34,26.09
CA-2015-110457,02/03/2015,06/03/2015,Standard Class,Economy,DK-13090,FUR-TA-10001768,787.53,3,0,165.3813,21,4,No Discount,2015,3,Mar,Spring,Profit,High (>=20%),Large ($500-1K),262.51,55.13,0
US-2015-136476,05/04/2015,10/04/2015,Standard Class,Economy,GG-14650,OFF-BI-10003650,157.794,1,0.7,-115.7156,-73.33,5,High (41%+),2015,4,Apr,Spring,Loss,Loss,Small ($50-200),157.79,-115.72,110.46
CA-2016-103730,12/06/2016,15/06/2016,First Class,Fast,SC-20725,FUR-FU-10002157,47.04,3,0,18.3456,39,3,No Discount,2016,6,Jun,Summer,Profit,High (>=20%),Micro (<$50),15.68,6.12,0
CA-2016-103730,12/06/2016,15/06/2016,First Class,Fast,SC-20725,OFF-BI-10003910,30.84,4,0,13.878,45,3,No Discount,2016,6,Jun,Summer,Profit,High (>=20%),Micro (<$50),7.71,3.47,0
CA-2016-103730,12/06/2016,15/06/2016,First Class,Fast,SC-20725,OFF-ST-10000777,226.56,6,0,63.4368,28,3,No Discount,2016,6,Jun,Summer,Profit,High (>=20%),Medium ($200-500),37.76,10.57,0
CA-2016-103730,12/06/2016,15/06/2016,First Class,Fast,SC-20725,OFF-EN-10002500,115.02,9,0,51.759,45,3,No Discount,2016,6,Jun,Summer,Profit,High (>=20%),Small ($50-200),12.78,5.75,0
CA-2016-103730,12/06/2016,15/06/2016,First Class,Fast,SC-20725,TEC-PH-10003875,68.04,7,0,19.7316,29,3,No Discount,2016,6,Jun,Summer,Profit,High (>=20%),Small ($50-200),9.72,2.82,0
US-2014-152030,26/12/2014,28/12/2014,Second Class,Standard,AD-10180,FUR-CH-10004063,600.558,3,0.3,-8.5794,-1.43,2,Medium (21-40%),2014,12,Dec,Winter,Loss,Loss,Large ($500-1K),200.19,-2.86,180.17
US-2014-134614,20/09/2014,25/09/2014,Standard Class,Economy,PF-19165,FUR-TA-10004534,617.7,6,0.5,-407.682,-66,5,High (41%+),2014,9,Sep,Fall,Loss,Loss,Large ($500-1K),102.95,-67.95,308.85
US-2017-107272,05/11/2017,12/11/2017,Standard Class,Economy,TS-21610,OFF-BI-10003274,2.388,2,0.7,-1.8308,-76.67,7,High (41%+),2017,11,Nov,Fall,Loss,Loss,Micro (<$50),1.19,-0.92,1.67
US-2017-107272,05/11/2017,12/11/2017,Standard Class,Economy,TS-21610,OFF-ST-10002974,243.992,7,0.2,30.499,12.5,7,Low (1-20%),2017,11,Nov,Fall,Profit,Medium (10-20%),Medium ($200-500),34.86,4.36,48.8
US-2016-125969,06/11/2016,10/11/2016,Second Class,Standard,LS-16975,FUR-CH-10001146,81.424,2,0.2,-9.1602,-11.25,4,Low (1-20%),2016,11,Nov,Fall,Loss,Loss,Small ($50-200),40.71,-4.58,16.28
US-2016-125969,06/11/2016,10/11/2016,Second Class,Standard,LS-16975,FUR-FU-10003773,238.56,3,0,26.2416,11,4,No Discount,2016,11,Nov,Fall,Profit,Medium (10-20%),Medium ($200-500),79.52,8.75,0
US-2017-164147,02/02/2017,05/02/2017,First Class,Fast,DW-13585,TEC-PH-10002293,59.97,5,0.4,-11.994,-20,3,Medium (21-40%),2017,2,Feb,Winter,Loss,Loss,Small ($50-200),11.99,-2.4,23.99
US-2017-164147,02/02/2017,05/02/2017,First Class,Fast,DW-13585,OFF-PA-10002377,78.304,2,0.2,29.364,37.5,3,Low (1-20%),2017,2,Feb,Winter,Profit,High (>=20%),Small ($50-200),39.15,14.68,15.66
US-2017-164147,02/02/2017,05/02/2017,First Class,Fast,DW-13585,OFF-FA-10002780,21.456,9,0.2,6.9732,32.5,3,Low (1-20%),2017,2,Feb,Winter,Profit,High (>=20%),Micro (<$50),2.38,0.77,4.29
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,Economy,LC-16885,OFF-PA-10001804,20.04,3,0,9.6192,48,6,No Discount,2016,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),6.68,3.21,0
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,Economy,LC-16885,OFF-PA-10001736,35.44,1,0,16.6568,47,6,No Discount,2016,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),35.44,16.66,0
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,Economy,LC-16885,OFF-AR-10001149,11.52,4,0,3.456,30,6,No Discount,2016,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),2.88,0.86,0
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,Economy,LC-16885,OFF-FA-10002988,4.02,2,0,1.9698,49,6,No Discount,2016,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),2.01,0.98,0
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,Economy,LC-16885,OFF-BI-10004781,76.176,3,0.2,26.6616,35,6,Low (1-20%),2016,10,Oct,Fall,Profit,High (>=20%),Small ($50-200),25.39,8.89,15.24
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,Economy,LC-16885,OFF-SU-10001218,65.88,6,0,18.4464,28,6,No Discount,2016,10,Oct,Fall,Profit,High (>=20%),Small ($50-200),10.98,3.07,0
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,Economy,LC-16885,FUR-FU-10001706,43.12,14,0,20.6976,48,6,No Discount,2016,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),3.08,1.48,0
CA-2016-110366,05/09/2016,07/09/2016,Second Class,Standard,JD-15895,FUR-FU-10004848,82.8,2,0.2,10.35,12.5,2,Low (1-20%),2016,9,Sep,Fall,Profit,Medium (10-20%),Small ($50-200),41.4,5.18,16.56
CA-2017-106180,18/09/2017,23/09/2017,Standard Class,Economy,SH-19975,OFF-AR-10000940,8.82,3,0,2.3814,27,5,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),2.94,0.79,0
CA-2017-106180,18/09/2017,23/09/2017,Standard Class,Economy,SH-19975,OFF-EN-10004030,10.86,3,0,5.1042,47,5,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),3.62,1.7,0
CA-2017-106180,18/09/2017,23/09/2017,Standard Class,Economy,SH-19975,OFF-PA-10004327,143.7,3,0,68.976,48,5,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),Small ($50-200),47.9,22.99,0
CA-2017-155376,22/12/2017,27/12/2017,Standard Class,Economy,SG-20080,OFF-AP-10001058,839.43,3,0,218.2518,26,5,No Discount,2017,12,Dec,Winter,Profit,High (>=20%),Large ($500-1K),279.81,72.75,0
CA-2015-110744,07/09/2015,12/09/2015,Standard Class,Economy,HA-14920,OFF-ST-10003656,671.93,7,0,20.1579,3,5,No Discount,2015,9,Sep,Fall,Profit,Low (0-10%),Large ($500-1K),95.99,2.88,0
CA-2014-110072,22/10/2014,28/10/2014,Standard Class,Economy,MG-17680,FUR-FU-10000521,93.888,4,0.2,12.9096,13.75,6,Low (1-20%),2014,10,Oct,Fall,Profit,Medium (10-20%),Small ($50-200),23.47,3.23,18.78
CA-2016-114489,05/12/2016,09/12/2016,Standard Class,Economy,JE-16165,TEC-PH-10000215,384.45,11,0,103.8015,27,4,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),Medium ($200-500),34.95,9.44,0
CA-2016-114489,05/12/2016,09/12/2016,Standard Class,Economy,JE-16165,TEC-PH-10001448,149.97,3,0,5.9988,4,4,No Discount,2016,12,Dec,Winter,Profit,Low (0-10%),Small ($50-200),49.99,2,0
CA-2016-114489,05/12/2016,09/12/2016,Standard Class,Economy,JE-16165,FUR-CH-10000454,1951.84,8,0,585.552,30,4,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),XL (>$1K),243.98,73.19,0
CA-2016-114489,05/12/2016,09/12/2016,Standard Class,Economy,JE-16165,OFF-BI-10002735,171.55,5,0,80.6285,47,4,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),Small ($50-200),34.31,16.13,0
CA-2016-158834,13/03/2016,16/03/2016,First Class,Fast,TW-21025,OFF-AP-10000326,157.92,5,0.2,17.766,11.25,3,Low (1-20%),2016,3,Mar,Spring,Profit,Medium (10-20%),Small ($50-200),31.58,3.55,31.58
CA-2016-158834,13/03/2016,16/03/2016,First Class,Fast,TW-21025,TEC-PH-10001254,203.184,2,0.2,15.2388,7.5,3,Low (1-20%),2016,3,Mar,Spring,Profit,Low (0-10%),Medium ($200-500),101.59,7.62,40.64
CA-2015-124919,31/05/2015,02/06/2015,First Class,Fast,SP-20650,OFF-PA-10001950,58.38,7,0,26.271,45,2,No Discount,2015,5,May,Spring,Profit,High (>=20%),Small ($50-200),8.34,3.75,0
CA-2015-124919,31/05/2015,02/06/2015,First Class,Fast,SP-20650,OFF-PA-10002254,105.52,4,0,48.5392,46,2,No Discount,2015,5,May,Spring,Profit,High (>=20%),Small ($50-200),26.38,12.13,0
CA-2015-124919,31/05/2015,02/06/2015,First Class,Fast,SP-20650,OFF-ST-10001590,80.88,6,0,21.0288,26,2,No Discount,2015,5,May,Spring,Profit,High (>=20%),Small ($50-200),13.48,3.5,0
CA-2015-118948,28/05/2015,03/06/2015,Standard Class,Economy,NK-18490,OFF-AR-10001547,6.63,3,0,1.7901,27,6,No Discount,2015,5,May,Spring,Profit,High (>=20%),Micro (<$50),2.21,0.6,0
CA-2014-104269,01/03/2014,06/03/2014,Second Class,Standard,DB-13060,FUR-CH-10004063,457.568,2,0.2,51.4764,11.25,5,Low (1-20%),2014,3,Mar,Spring,Profit,Medium (10-20%),Medium ($200-500),228.78,25.74,91.51
CA-2016-114104,20/11/2016,24/11/2016,Standard Class,Economy,NP-18670,OFF-LA-10002475,14.62,2,0,6.8714,47,4,No Discount,2016,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),7.31,3.44,0
CA-2016-114104,20/11/2016,24/11/2016,Standard Class,Economy,NP-18670,TEC-PH-10004536,944.93,7,0,236.2325,25,4,No Discount,2016,11,Nov,Fall,Profit,High (>=20%),Large ($500-1K),134.99,33.75,0
CA-2016-162733,11/05/2016,12/05/2016,First Class,Fast,TT-21070,OFF-PA-10002751,5.98,1,0,2.691,45,1,No Discount,2016,5,May,Spring,Profit,High (>=20%),Micro (<$50),5.98,2.69,0
CA-2015-119697,28/12/2015,31/12/2015,Second Class,Standard,EM-13960,TEC-AC-10003657,54.384,2,0.2,1.3596,2.5,3,Low (1-20%),2015,12,Dec,Winter,Profit,Low (0-10%),Small ($50-200),27.19,0.68,10.88
CA-2016-154508,16/11/2016,20/11/2016,Standard Class,Economy,RD-19900,OFF-EN-10001990,28.4,5,0,13.348,47,4,No Discount,2016,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),5.68,2.67,0
CA-2016-113817,07/11/2016,11/11/2016,Standard Class,Economy,MJ-17740,OFF-BI-10004002,27.68,2,0.2,9.688,35,4,Low (1-20%),2016,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),13.84,4.84,5.54
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,Economy,BM-11140,OFF-AR-10004441,9.936,3,0.2,2.7324,27.5,4,Low (1-20%),2014,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),3.31,0.91,1.99
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,Economy,BM-11140,TEC-MA-10000822,8159.952,8,0.4,-1359.992,-16.67,4,Medium (21-40%),2014,9,Sep,Fall,Loss,Loss,XL (>$1K),1019.99,-170,3263.98
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,Economy,BM-11140,OFF-ST-10000991,275.928,3,0.2,-58.6347,-21.25,4,Low (1-20%),2014,9,Sep,Fall,Loss,Loss,Medium ($200-500),91.98,-19.54,55.19
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,Economy,BM-11140,FUR-CH-10004287,1740.06,9,0.3,-24.858,-1.43,4,Medium (21-40%),2014,9,Sep,Fall,Loss,Loss,XL (>$1K),193.34,-2.76,522.02
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,Economy,BM-11140,OFF-AR-10002656,32.064,6,0.2,6.8136,21.25,4,Low (1-20%),2014,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),5.34,1.14,6.41
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,Economy,BM-11140,OFF-AP-10002518,177.98,5,0.8,-453.849,-255,4,High (41%+),2014,9,Sep,Fall,Loss,Loss,Small ($50-200),35.6,-90.77,142.38
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,Economy,BM-11140,TEC-PH-10003931,143.976,3,0.2,8.9985,6.25,4,Low (1-20%),2014,9,Sep,Fall,Profit,Low (0-10%),Small ($50-200),47.99,3,28.8
CA-2014-118962,05/08/2014,09/08/2014,Standard Class,Economy,CS-12130,OFF-PA-10000659,20.94,3,0,9.8418,47,4,No Discount,2014,8,Aug,Summer,Profit,High (>=20%),Micro (<$50),6.98,3.28,0
CA-2014-118962,05/08/2014,09/08/2014,Standard Class,Economy,CS-12130,OFF-PA-10001144,110.96,2,0,53.2608,48,4,No Discount,2014,8,Aug,Summer,Profit,High (>=20%),Small ($50-200),55.48,26.63,0
CA-2014-118962,05/08/2014,09/08/2014,Standard Class,Economy,CS-12130,FUR-CH-10003817,340.144,7,0.2,21.259,6.25,4,Low (1-20%),2014,8,Aug,Summer,Profit,Low (0-10%),Medium ($200-500),48.59,3.04,68.03
US-2014-100853,14/09/2014,19/09/2014,Standard Class,Economy,JB-15400,OFF-AP-10000891,52.448,2,0.8,-131.12,-250,5,High (41%+),2014,9,Sep,Fall,Loss,Loss,Small ($50-200),26.22,-65.56,41.96
US-2014-100853,14/09/2014,19/09/2014,Standard Class,Economy,JB-15400,OFF-LA-10003148,20.16,4,0.2,6.552,32.5,5,Low (1-20%),2014,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),5.04,1.64,4.03
US-2017-152366,21/04/2017,25/04/2017,Second Class,Standard,SJ-20500,OFF-AP-10002684,97.264,4,0.8,-243.16,-250,4,High (41%+),2017,4,Apr,Spring,Loss,Loss,Small ($50-200),24.32,-60.79,77.81
US-2015-101511,21/11/2015,23/11/2015,Second Class,Standard,JE-15745,FUR-CH-10004698,396.802,7,0.3,-11.3372,-2.86,2,Medium (21-40%),2015,11,Nov,Fall,Loss,Loss,Medium ($200-500),56.69,-1.62,119.04
US-2015-101511,21/11/2015,23/11/2015,Second Class,Standard,JE-15745,OFF-SU-10002189,15.88,5,0.2,-3.7715,-23.75,2,Low (1-20%),2015,11,Nov,Fall,Loss,Loss,Micro (<$50),3.18,-0.75,3.18
CA-2015-137225,15/12/2015,19/12/2015,Standard Class,Economy,JK-15640,OFF-AR-10001940,3.28,1,0,1.4104,43,4,No Discount,2015,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),3.28,1.41,0
CA-2014-166191,05/12/2014,09/12/2014,Second Class,Standard,DK-13150,OFF-ST-10003455,24.816,2,0.2,1.8612,7.5,4,Low (1-20%),2014,12,Dec,Winter,Profit,Low (0-10%),Micro (<$50),12.41,0.93,4.96
CA-2014-166191,05/12/2014,09/12/2014,Second Class,Standard,DK-13150,TEC-AC-10004659,408.744,7,0.2,76.6395,18.75,4,Low (1-20%),2014,12,Dec,Winter,Profit,Medium (10-20%),Medium ($200-500),58.39,10.95,81.75
CA-2014-158274,19/11/2014,24/11/2014,Second Class,Standard,RM-19675,TEC-PH-10003273,503.96,4,0,131.0296,26,5,No Discount,2014,11,Nov,Fall,Profit,High (>=20%),Large ($500-1K),125.99,32.76,0
CA-2014-158274,19/11/2014,24/11/2014,Second Class,Standard,RM-19675,TEC-PH-10004896,149.95,5,0,41.986,28,5,No Discount,2014,11,Nov,Fall,Profit,High (>=20%),Small ($50-200),29.99,8.4,0
CA-2014-158274,19/11/2014,24/11/2014,Second Class,Standard,RM-19675,TEC-AC-10002345,29,2,0,7.25,25,5,No Discount,2014,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),14.5,3.62,0
CA-2016-105018,28/11/2016,02/12/2016,Standard Class,Economy,SK-19990,OFF-BI-10001890,7.16,2,0,3.4368,48,4,No Discount,2016,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),3.58,1.72,0
CA-2014-123260,26/08/2014,30/08/2014,Standard Class,Economy,FM-14290,TEC-AC-10002323,176.8,8,0,22.984,13,4,No Discount,2014,8,Aug,Summer,Profit,Medium (10-20%),Small ($50-200),22.1,2.87,0
CA-2016-157000,16/07/2016,22/07/2016,Standard Class,Economy,AM-10360,OFF-ST-10001328,37.224,3,0.2,3.7224,10,6,Low (1-20%),2016,7,Jul,Summer,Profit,Medium (10-20%),Micro (<$50),12.41,1.24,7.44
CA-2016-157000,16/07/2016,22/07/2016,Standard Class,Economy,AM-10360,OFF-PA-10001950,20.016,3,0.2,6.255,31.25,6,Low (1-20%),2016,7,Jul,Summer,Profit,High (>=20%),Micro (<$50),6.67,2.08,4
CA-2015-102281,12/10/2015,14/10/2015,First Class,Fast,MP-17470,FUR-BO-10002613,899.136,4,0.2,112.392,12.5,2,Low (1-20%),2015,10,Oct,Fall,Profit,Medium (10-20%),Large ($500-1K),224.78,28.1,179.83
CA-2015-102281,12/10/2015,14/10/2015,First Class,Fast,MP-17470,TEC-PH-10001552,71.76,6,0,20.0928,28,2,No Discount,2015,10,Oct,Fall,Profit,High (>=20%),Small ($50-200),11.96,3.35,0
CA-2015-102281,12/10/2015,14/10/2015,First Class,Fast,MP-17470,OFF-PA-10000061,51.84,8,0,24.8832,48,2,No Discount,2015,10,Oct,Fall,Profit,High (>=20%),Small ($50-200),6.48,3.11,0
CA-2015-102281,12/10/2015,14/10/2015,First Class,Fast,MP-17470,FUR-BO-10002545,626.352,3,0.2,46.9764,7.5,2,Low (1-20%),2015,10,Oct,Fall,Profit,Low (0-10%),Large ($500-1K),208.78,15.66,125.27
CA-2015-102281,12/10/2015,14/10/2015,First Class,Fast,MP-17470,OFF-AR-10003514,19.9,5,0,6.567,33,2,No Discount,2015,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),3.98,1.31,0
CA-2015-131457,31/10/2015,06/11/2015,Standard Class,Economy,MZ-17515,OFF-EN-10001509,14.28,7,0,6.7116,47,6,No Discount,2015,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),2.04,0.96,0
CA-2014-140004,21/03/2014,25/03/2014,Standard Class,Economy,CB-12025,OFF-AR-10004685,7.408,2,0.2,1.2038,16.25,4,Low (1-20%),2014,3,Mar,Spring,Profit,Medium (10-20%),Micro (<$50),3.7,0.6,1.48
CA-2014-140004,21/03/2014,25/03/2014,Standard Class,Economy,CB-12025,OFF-AR-10004027,6.048,3,0.2,1.5876,26.25,4,Low (1-20%),2014,3,Mar,Spring,Profit,High (>=20%),Micro (<$50),2.02,0.53,1.21
CA-2017-107720,06/11/2017,13/11/2017,Standard Class,Economy,VM-21685,OFF-ST-10001414,46.26,3,0,12.0276,26,7,No Discount,2017,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),15.42,4.01,0
US-2017-124303,06/07/2017,13/07/2017,Standard Class,Economy,FH-14365,OFF-BI-10000343,2.946,2,0.7,-2.2586,-76.67,7,High (41%+),2017,7,Jul,Summer,Loss,Loss,Micro (<$50),1.47,-1.13,2.06
US-2017-124303,06/07/2017,13/07/2017,Standard Class,Economy,FH-14365,OFF-PA-10002749,16.056,3,0.2,5.8203,36.25,7,Low (1-20%),2017,7,Jul,Summer,Profit,High (>=20%),Micro (<$50),5.35,1.94,3.21
CA-2017-105074,24/06/2017,29/06/2017,Standard Class,Economy,MB-17305,OFF-PA-10002666,21.744,3,0.2,6.795,31.25,5,Low (1-20%),2017,6,Jun,Summer,Profit,High (>=20%),Micro (<$50),7.25,2.26,4.35
CA-2014-133690,03/08/2014,05/08/2014,First Class,Fast,BS-11755,FUR-TA-10004289,218.75,2,0.5,-161.875,-74,2,High (41%+),2014,8,Aug,Summer,Loss,Loss,Medium ($200-500),109.38,-80.94,109.38
CA-2014-133690,03/08/2014,05/08/2014,First Class,Fast,BS-11755,OFF-AP-10003622,2.6,1,0.2,0.2925,11.25,2,Low (1-20%),2014,8,Aug,Summer,Profit,Medium (10-20%),Micro (<$50),2.6,0.29,0.52
US-2017-116701,17/12/2017,21/12/2017,Second Class,Standard,LC-17140,OFF-AP-10003217,66.284,2,0.8,-178.9668,-270,4,High (41%+),2017,12,Dec,Winter,Loss,Loss,Small ($50-200),33.14,-89.48,53.03
CA-2017-126382,03/06/2017,07/06/2017,Standard Class,Economy,HK-14890,FUR-FU-10002960,35.168,7,0.2,9.6712,27.5,4,Low (1-20%),2017,6,Jun,Summer,Profit,High (>=20%),Micro (<$50),5.02,1.38,7.03
CA-2017-108329,09/12/2017,14/12/2017,Standard Class,Economy,LE-16810,TEC-PH-10001918,444.768,4,0.2,44.4768,10,5,Low (1-20%),2017,12,Dec,Winter,Profit,Medium (10-20%),Medium ($200-500),111.19,11.12,88.95
CA-2017-135860,01/12/2017,07/12/2017,Standard Class,Economy,JH-15985,OFF-ST-10000642,83.92,4,0,5.8744,7,6,No Discount,2017,12,Dec,Winter,Profit,Low (0-10%),Small ($50-200),20.98,1.47,0
CA-2017-135860,01/12/2017,07/12/2017,Standard Class,Economy,JH-15985,TEC-PH-10001700,131.98,2,0,35.6346,27,6,No Discount,2017,12,Dec,Winter,Profit,High (>=20%),Small ($50-200),65.99,17.82,0
CA-2017-135860,01/12/2017,07/12/2017,Standard Class,Economy,JH-15985,OFF-BI-10003274,15.92,4,0,7.4824,47,6,No Discount,2017,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),3.98,1.87,0
CA-2017-135860,01/12/2017,07/12/2017,Standard Class,Economy,JH-15985,OFF-FA-10000134,52.29,9,0,16.2099,31,6,No Discount,2017,12,Dec,Winter,Profit,High (>=20%),Small ($50-200),5.81,1.8,0
CA-2017-135860,01/12/2017,07/12/2017,Standard Class,Economy,JH-15985,OFF-ST-10001522,91.99,1,0,3.6796,4,6,No Discount,2017,12,Dec,Winter,Profit,Low (0-10%),Small ($50-200),91.99,3.68,0
CA-2015-101007,09/02/2015,13/02/2015,Second Class,Standard,MS-17980,TEC-AC-10001266,20.8,2,0.2,6.5,31.25,4,Low (1-20%),2015,2,Feb,Winter,Profit,High (>=20%),Micro (<$50),10.4,3.25,4.16
CA-2015-146262,02/01/2015,09/01/2015,Standard Class,Economy,VW-21775,OFF-LA-10004544,23.68,2,0.2,8.88,37.5,7,Low (1-20%),2015,1,Jan,Winter,Profit,High (>=20%),Micro (<$50),11.84,4.44,4.74
CA-2015-146262,02/01/2015,09/01/2015,Standard Class,Economy,VW-21775,FUR-BO-10004695,452.45,5,0.5,-244.323,-54,7,High (41%+),2015,1,Jan,Winter,Loss,Loss,Medium ($200-500),90.49,-48.86,226.22
CA-2015-146262,02/01/2015,09/01/2015,Standard Class,Economy,VW-21775,TEC-PH-10002844,62.982,3,0.4,-14.6958,-23.33,7,Medium (21-40%),2015,1,Jan,Winter,Loss,Loss,Small ($50-200),20.99,-4.9,25.19
CA-2015-146262,02/01/2015,09/01/2015,Standard Class,Economy,VW-21775,TEC-MA-10000864,1188,9,0.7,-950.4,-80,7,High (41%+),2015,1,Jan,Winter,Loss,Loss,XL (>$1K),132,-105.6,831.6
CA-2015-146262,02/01/2015,09/01/2015,Standard Class,Economy,VW-21775,TEC-AC-10000109,89.584,2,0.2,4.4792,5,7,Low (1-20%),2015,1,Jan,Winter,Profit,Low (0-10%),Small ($50-200),44.79,2.24,17.92
CA-2016-130162,28/10/2016,01/11/2016,Standard Class,Economy,JH-15910,OFF-ST-10001328,93.06,6,0,26.0568,28,4,No Discount,2016,10,Oct,Fall,Profit,High (>=20%),Small ($50-200),15.51,4.34,0
CA-2016-130162,28/10/2016,01/11/2016,Standard Class,Economy,JH-15910,TEC-PH-10002563,302.376,3,0.2,22.6782,7.5,4,Low (1-20%),2016,10,Oct,Fall,Profit,Low (0-10%),Medium ($200-500),100.79,7.56,60.48
CA-2015-169397,24/12/2015,27/12/2015,First Class,Fast,JB-15925,OFF-FA-10000585,5.584,2,0.2,1.8148,32.5,3,Low (1-20%),2015,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),2.79,0.91,1.12
CA-2015-169397,24/12/2015,27/12/2015,First Class,Fast,JB-15925,OFF-PA-10004000,22.704,6,0.2,8.2302,36.25,3,Low (1-20%),2015,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),3.78,1.37,4.54
CA-2015-169397,24/12/2015,27/12/2015,First Class,Fast,JB-15925,OFF-BI-10002852,19.776,4,0.7,-13.8432,-70,3,High (41%+),2015,12,Dec,Winter,Loss,Loss,Micro (<$50),4.94,-3.46,13.84
CA-2015-169397,24/12/2015,27/12/2015,First Class,Fast,JB-15925,FUR-FU-10000087,72.704,4,0.2,19.0848,26.25,3,Low (1-20%),2015,12,Dec,Winter,Profit,High (>=20%),Small ($50-200),18.18,4.77,14.54
CA-2015-169397,24/12/2015,27/12/2015,First Class,Fast,JB-15925,TEC-MA-10001148,479.988,4,0.7,-383.9904,-80,3,High (41%+),2015,12,Dec,Winter,Loss,Loss,Medium ($200-500),120,-96,335.99
CA-2015-169397,24/12/2015,27/12/2015,First Class,Fast,JB-15925,OFF-AR-10001958,27.168,2,0.2,2.7168,10,3,Low (1-20%),2015,12,Dec,Winter,Profit,Medium (10-20%),Micro (<$50),13.58,1.36,5.43
CA-2015-163055,09/08/2015,16/08/2015,Standard Class,Economy,DS-13180,OFF-AR-10001026,2.2,1,0,0.968,44,7,No Discount,2015,8,Aug,Summer,Profit,High (>=20%),Micro (<$50),2.2,0.97,0
CA-2015-163055,09/08/2015,16/08/2015,Standard Class,Economy,DS-13180,FUR-TA-10003748,622.45,5,0,136.939,22,7,No Discount,2015,8,Aug,Summer,Profit,High (>=20%),Large ($500-1K),124.49,27.39,0
CA-2015-163055,09/08/2015,16/08/2015,Standard Class,Economy,DS-13180,OFF-ST-10002485,21.98,1,0,0.2198,1,7,No Discount,2015,8,Aug,Summer,Profit,Low (0-10%),Micro (<$50),21.98,0.22,0
US-2015-145436,28/02/2015,04/03/2015,Standard Class,Economy,VD-21670,FUR-CH-10004860,161.568,2,0.2,-28.2744,-17.5,4,Low (1-20%),2015,2,Feb,Winter,Loss,Loss,Small ($50-200),80.78,-14.14,32.31
US-2015-145436,28/02/2015,04/03/2015,Standard Class,Economy,VD-21670,FUR-CH-10004477,389.696,8,0.2,43.8408,11.25,4,Low (1-20%),2015,2,Feb,Winter,Profit,Medium (10-20%),Medium ($200-500),48.71,5.48,77.94
US-2014-156216,13/09/2014,17/09/2014,Standard Class,Economy,EA-14035,OFF-BI-10001679,18.648,7,0.7,-12.432,-66.67,4,High (41%+),2014,9,Sep,Fall,Loss,Loss,Micro (<$50),2.66,-1.78,13.05
US-2017-100930,07/04/2017,12/04/2017,Standard Class,Economy,CS-12400,FUR-TA-10001705,233.86,2,0.45,-102.048,-43.64,5,High (41%+),2017,4,Apr,Spring,Loss,Loss,Medium ($200-500),116.93,-51.02,105.24
